sim_time,vid,latency_s,task_id,action_idx,action_name
66.0,init_19,4.708274588872052,287,9,9
69.5,init_25,5.508777984213384,296,10,10
69.5,init_20,6.651973761098034,297,12,12
67.5,init_21,3.179436032869311,290,11,11
69.0,init_25,3.6908007584814717,295,3,3
68.0,init_2,2.762264913950069,293,11,11
68.0,init_18,1.9255952698171974,294,3,3
70.0,init_31,5.722096414596929,298,4,4
67.5,init_31,5.918338712979494,291,0,0
68.0,init_30,6.2362774642708,292,0,0
71.0,init_17,3.8479063222221823,299,16,16
71.5,init_45,7.6978103271563265,300,2,2
71.5,init_22,2.4901183832819105,303,9,9
71.5,init_23,11.622762433120315,301,2,2
71.5,init_8,6.463432705762819,302,8,8
73.5,init_32,9.389345698960298,309,10,10
73.0,init_10,3.3911660279592692,308,10,10
72.5,init_43,1.9005976276676664,307,8,8
72.0,init_12,21.276903345490958,304,13,13
72.5,init_9,11.561102389661322,306,16,16
72.0,init_40,6.738825303955739,305,16,16
74.0,init_48,3.0066657860709425,311,5,5
74.0,init_41,17.312810200304558,312,2,2
74.0,init_5,10.043648032183324,314,15,15
74.5,init_17,4.924539411038014,315,15,15
73.5,init_20,6.781564664570109,310,4,4
75.5,init_39,14.194111321463,319,2,2
74.0,init_49,3.675000877141085,313,0,0
75.5,init_11,12.979878464500988,318,1,1
75.5,init_12,3.037518986457575,316,12,12
75.5,init_20,3.5832721965722674,317,11,11
76.5,init_8,3.0273850388243715,321,8,8
76.5,init_49,3.214557209730008,323,10,10
76.5,init_0,4.729829886161794,320,4,4
77.0,init_10,3.0278145254486857,326,14,14
77.0,init_17,2.5769833919421528,324,7,7
76.5,init_22,6.181571151864151,322,15,15
77.0,init_15,8.921142401208211,325,15,15
78.0,init_28,2.7322088010055907,329,6,6
78.0,init_15,11.861983104333298,328,8,8
77.0,init_40,4.6155253669523555,327,10,10
79.0,init_24,10.883153026659615,333,0,0
78.5,init_18,2.6439938884702685,331,7,7
79.5,init_11,7.242044792888457,336,0,0
79.5,init_30,22.869988126078063,334,1,1
80.0,init_1,4.376349400822811,337,13,13
80.0,init_32,2.7635867961520204,338,11,11
78.0,init_39,3.4671061576201527,330,5,5
79.0,init_42,1.4406197284687714,332,12,12
80.0,init_11,4.7870420578952055,339,7,7
79.5,init_2,18.722490474557624,335,1,1
80.5,init_46,3.858267835215564,340,3,3
81.0,init_49,7.116599740920826,342,3,3
82.5,init_28,2.2114476884066336,345,9,9
82.0,init_1,1.209073984406699,343,5,5
81.0,init_21,2.8692239764967935,341,5,5
82.5,init_46,11.402128809589518,344,3,3
83.0,init_21,2.2579705120189075,346,7,7
84.0,init_21,2.996962932375813,347,7,7
84.0,init_5,6.262383412403631,348,1,1
84.5,init_19,15.357980801473634,349,3,3
85.5,init_25,6.454115075254208,352,12,12
85.5,init_45,16.47070642781012,351,9,9
85.0,init_10,1.7617643423361118,350,13,13
85.5,init_8,3.082578711208053,353,13,13
86.0,init_9,7.111776290676806,355,2,2
86.5,init_8,4.600966333287757,358,12,12
